68	58	60	37	26	19	1
69	58	59	37	26	19	1
69	59	60	38	27	18	1
68	59	58	37	26	19	1
69	58	58	38	26	18	1
58	44	38	39	31	19	1
58	43	38	38	30	19	1
58	42	38	38	29	20	1
57	43	40	36	30	20	1
58	42	39	36	30	20	1
59	43	38	36	30	20	1
58	44	40	36	28	19	1
70	59	60	38	25	18	1
71	59	60	37	26	20	1
70	60	60	38	25	17	1
71	59	61	40	26	19	1
69	60	62	38	26	20	1
70	60	60	38	27	19	1
69	60	61	37	25	19	1
70	59	61	39	25	19	1
70	59	61	38	27	17	1
71	59	60	37	26	19	1
69	60	61	38	26	19	1
70	60	60	38	26	18	1
70	59	61	39	26	18	1
69	59	61	39	25	20	1
69	60	62	38	26	19	1
69	60	60	39	27	19	1
69	60	61	38	27	19	1
71	60	60	40	28	19	1
69	60	61	39	26	19	1
71	59	61	40	27	19	1
70	59	62	39	27	18	1
70	60	61	39	27	18	1
70	60	62	40	27	18	1
71	61	62	40	26	20	1
71	60	61	39	27	19	1
69	59	60	38	27	19	1
71	59	62	40	26	20	1
57	43	42	38	31	21	1
56	43	41	39	31	19	1
57	44	40	37	31	19	1
57	42	41	38	31	20	1
71	61	62	38	24	17	1
72	62	60	37	24	17	1
72	61	62	38	24	17	1
72	62	61	37	24	19	1
72	61	62	38	24	18	1
72	61	63	38	24	17	1
72	61	62	38	24	18	1
73	60	63	38	24	17	1
71	61	63	41	25	17	1
70	60	62	38	24	18	1
71	60	64	39	24	17	1
72	61	63	38	24	18	1
72	61	64	40	25	18	1
70	62	63	38	24	18	1
72	61	62	38	25	18	1
71	62	63	44	29	19	1
59	44	40	33	27	19	1
59	44	40	34	27	19	1
59	45	39	34	28	18	1
57	45	40	34	27	19	1
58	43	40	33	27	18	1
59	44	41	34	27	17	1
58	44	39	33	27	17	1
58	43	39	34	27	18	1
58	42	36	27	19	14	1
59	42	36	27	19	15	1
59	42	35	27	18	14	1
59	42	36	26	19	15	1
59	42	35	27	19	14	1
60	41	36	27	18	14	1
60	42	36	27	19	14	1
59	43	36	27	18	15	1
60	41	36	27	19	15	1
62	49	41	27	20	15	1
64	50	43	27	20	15	1
63	49	41	27	20	15	1
63	49	42	27	20	15	1
64	50	43	28	20	16	1
63	49	42	27	20	15	1
62	49	42	27	20	15	1
64	50	43	28	20	16	1
64	50	43	28	20	16	1
62	49	42	27	20	15	1
76	62	52	24	18	15	1
75	63	54	24	17	14	1
78	63	53	24	16	15	1
76	62	51	24	17	14	1
76	62	52	24	17	14	1
75	62	50	24	18	15	1
75	61	52	24	17	15	1
76	62	51	24	17	15	1
74	62	51	24	18	15	1
76	60	51	24	19	15	1
75	62	50	24	17	13	1
75	63	51	25	18	15	1
68	54	43	24	18	14	1
68	54	43	24	18	15	1
68	54	43	25	18	15	1
68	53	43	24	18	14	1
68	54	44	25	18	15	1
68	54	44	24	18	15	1
68	54	43	24	18	15	1
68	54	42	25	18	14	1
69	54	43	24	18	15	1
77	64	58	34	27	22	1
77	64	59	34	28	22	1
78	66	59	33	26	23	1
77	65	58	34	27	21	1
76	64	59	33	27	22	1
78	66	58	34	26	21	1
77	65	58	34	28	21	1
77	65	60	34	28	22	1
77	65	58	33	26	20	1
69	56	56	45	39	28	1
69	56	56	46	40	28	1
69	56	55	45	40	27	1
69	56	56	45	38	27	1
75	63	63	37	27	20	1
75	63	63	37	27	20	1
76	63	63	38	26	20	1
76	63	63	38	26	20	1
76	64	67	45	28	21	1
76	65	67	46	28	21	1
76	64	67	46	28	21	1
76	64	67	46	28	21	1
75	63	61	47	28	22	1
75	63	61	47	28	22	1
76	63	63	46	29	21	1
76	63	63	46	29	21	1
68	56	55	45	27	19	1
69	56	55	45	28	18	1
71	57	56	44	30	21	1
69	58	56	45	30	21	1
69	58	56	45	30	21	1
71	57	56	44	30	21	1
70	58	57	45	30	22	1
70	57	55	44	30	21	1
71	59	56	42	26	19	1
70	57	56	42	28	20	1
71	59	55	42	27	20	1
71	59	56	42	26	19	1
70	57	56	42	28	20	1
71	59	55	42	27	20	1
70	58	58	42	26	20	1
71	59	55	42	27	20	1
70	57	55	42	26	20	1
72	60	58	39	26	21	1
71	59	58	40	27	20	1
74	59	58	40	27	20	1
73	60	59	40	27	20	1
74	60	59	40	26	20	1
70	59	57	40	27	21	1
70	59	57	40	27	21	1
74	60	59	40	26	20	1
73	60	59	40	27	20	1
67	55	55	48	33	22	1
70	55	54	48	33	23	1
70	55	54	48	33	23	1
67	55	55	48	33	22	1
69	57	55	48	32	22	1
69	56	55	48	33	23	1
69	57	55	48	32	22	1
70	56	55	47	31	23	1
70	56	55	47	31	23	1
69	56	56	48	32	22	1
68	55	54	47	32	21	1
68	55	54	46	31	22	1
68	55	54	47	32	21	1
70	55	53	47	31	22	1
67	55	54	46	31	21	1
70	55	53	47	31	22	1
69	56	55	47	31	21	1
69	56	55	47	31	21	1
69	56	54	46	32	21	1
69	56	54	46	32	21	1
69	55	52	46	31	21	1
69	56	54	46	30	21	1
69	55	53	46	30	22	1
69	56	55	46	30	21	1
69	57	55	47	32	21	1
69	56	55	46	31	22	1
70	57	54	47	31	22	1
69	56	55	46	32	23	1
70	57	54	47	31	22	1
69	57	55	47	32	21	1
69	56	55	46	31	22	1
69	56	55	46	32	23	1
71	56	54	47	31	22	1
69	57	54	46	30	21	1
69	56	54	46	31	23	1
69	56	53	47	31	22	1
69	56	54	45	31	21	1
71	56	54	47	32	22	1
68	55	54	47	32	22	1
69	56	54	45	31	21	1
71	56	55	46	31	21	1
68	56	55	47	31	22	1
68	55	54	47	31	21	1
70	57	54	46	32	23	1
76	63	61	47	28	22	1
76	63	61	47	28	22	1
76	63	62	46	29	21	1
76	63	62	46	29	21	1
71	58	57	44	30	21	1
70	58	56	45	30	21	1
71	58	57	44	30	21	1
70	58	56	45	30	21	1
70	58	58	44	30	22	1
70	57	54	44	29	20	1
81	69	69	35	23	17	1
80	68	68	35	22	17	1
81	69	68	35	22	18	1
79	68	67	34	23	19	1
79	68	67	34	23	19	1
80	68	68	35	22	17	1
81	69	69	35	23	17	1
81	69	68	35	22	18	1
81	69	67	34	22	18	1
81	69	68	34	22	17	1
81	69	68	35	22	17	1
80	68	68	36	22	17	1
82	73	82	77	68	46	1
82	73	82	77	68	46	1
82	73	82	77	68	46	1
82	73	82	77	68	46	1
81	74	84	75	71	45	1
82	75	83	76	66	45	1
90	86	96	67	31	25	1
91	85	95	67	32	26	1
90	84	96	65	30	24	1
92	86	98	65	31	26	1
86	82	89	59	31	24	1
87	80	88	57	29	21	1
86	82	89	59	31	24	1
80	71	76	63	48	31	1
81	72	77	63	48	31	1
88	82	89	58	30	22	1
88	82	89	58	30	22	1
87	79	88	57	30	23	1
81	72	77	63	48	31	1
87	79	88	57	30	23	1
88	82	89	58	30	22	1
88	82	89	58	30	22	1
80	71	76	63	48	31	1
88	81	89	57	28	21	1
86	80	88	54	28	22	1
87	82	88	56	28	22	1
87	80	89	59	28	22	1
83	74	70	34	23	19	1
84	74	70	34	23	19	1
84	73	69	35	23	17	1
84	74	68	34	23	16	1
84	74	69	34	23	19	1
83	73	69	35	23	18	1
81	73	69	35	23	18	1
85	73	69	35	23	19	1
84	74	69	34	22	18	1
84	73	68	35	22	17	1
84	73	68	35	22	17	1
84	74	69	34	22	18	1
85	73	69	35	23	19	1
81	73	69	35	23	18	1
83	73	69	35	23	18	1
86	76	75	40	25	19	1
87	76	75	41	25	19	1
86	76	76	41	25	20	1
86	76	75	41	25	20	1
87	75	77	41	25	20	1
86	76	75	41	26	20	1
85	80	83	50	30	25	1
87	80	84	51	31	24	1
85	80	83	50	30	25	1
87	81	86	50	31	24	1
89	81	86	51	30	23	1
89	81	86	51	30	23	1
87	81	85	52	30	25	1
86	80	84	52	32	22	1
87	81	85	52	30	25	1
89	81	86	51	30	23	1
86	80	84	52	32	22	1
89	81	86	51	30	23	1
87	82	87	54	31	23	1
86	81	86	57	30	24	1
87	80	87	54	31	23	1
87	82	87	54	31	23	1
87	81	87	49	31	25	1
87	81	87	49	31	25	1
87	81	88	58	30	24	1
88	81	87	57	30	24	1
76	66	55	37	31	23	1
78	66	58	37	31	23	1
78	66	58	37	31	23	1
77	65	57	36	31	23	1
76	65	58	37	32	22	1
79	65	58	37	32	23	1
76	67	57	38	32	22	1
78	64	57	37	31	23	1
76	66	59	38	31	23	1
84	69	58	29	21	18	1
85	69	57	29	21	19	1
84	70	58	29	22	17	1
84	70	57	29	22	18	1
80	65	58	34	26	20	1
79	67	59	33	26	20	1
78	67	59	33	25	22	1
79	67	60	34	26	21	1
79	66	59	34	26	20	1
79	67	58	33	26	21	1
80	67	59	34	26	21	1
78	66	58	34	26	21	1
79	66	60	33	25	21	1
79	68	58	34	26	20	1
80	65	58	34	26	21	1
78	67	59	34	26	20	1
79	66	60	33	25	21	1
80	65	58	34	26	21	1
78	67	59	34	26	20	1
79	68	58	34	26	20	1
78	65	58	33	26	20	1
78	67	59	34	26	20	1
79	66	57	34	26	19	1
79	65	57	33	26	21	1
71	57	53	42	35	26	1
71	56	52	41	34	24	1
73	58	52	42	35	25	1
71	58	51	42	35	25	1
71	56	51	42	33	24	1
72	59	53	42	34	24	1
73	62	59	42	33	22	1
73	60	58	42	34	22	1
73	61	58	42	33	23	1
73	60	57	42	33	23	1
74	61	58	41	33	23	1
73	59	60	42	33	22	1
80	67	58	41	30	23	1
80	66	59	41	30	22	1
80	68	59	41	30	23	1
80	67	60	41	30	22	1
81	68	60	40	30	23	1
80	67	58	41	30	20	1
78	68	72	49	39	27	1
77	66	68	48	37	26	1
76	68	69	48	39	27	1
76	68	69	48	39	27	1
76	68	69	48	39	27	1
78	68	72	49	39	27	1
76	68	69	48	39	27	1
77	66	68	48	37	26	1
79	68	73	52	38	25	1
79	69	72	52	37	26	1
79	68	73	52	38	25	1
79	69	73	52	38	26	1
80	69	73	52	38	26	1
78	69	71	51	38	25	1
78	69	71	51	38	25	1
79	69	74	52	37	28	1
78	69	73	51	37	26	1
79	69	72	51	37	26	1
78	70	73	52	38	26	1
79	69	72	51	37	26	1
78	69	73	51	37	26	1
79	69	72	51	37	26	1
78	70	73	52	38	26	1
79	69	72	51	37	26	1
81	69	72	52	36	24	1
78	69	71	52	36	26	1
80	69	71	52	35	25	1
78	68	71	51	36	24	1
78	69	72	52	36	25	1
81	69	72	52	36	24	1
79	70	73	51	36	25	1
79	69	72	52	35	24	1
78	68	72	51	36	24	1
81	69	73	51	36	25	1
80	71	72	51	36	25	1
81	69	73	51	36	25	1
80	70	73	52	36	24	1
80	70	74	53	36	25	1
80	70	74	53	36	25	1
82	69	74	51	35	25	1
80	70	73	52	36	24	1
80	71	74	52	37	27	1
79	69	73	54	38	27	1
80	70	72	55	38	27	1
79	69	72	54	37	26	1
79	69	73	54	38	27	1
79	69	72	54	39	28	1
79	69	73	54	38	27	1
80	70	72	54	38	26	1
80	70	73	54	38	27	1
79	69	73	54	38	27	1
78	69	72	55	39	26	1
81	69	72	55	38	26	1
80	69	73	55	39	27	1
80	69	73	55	38	27	1
78	69	72	55	39	28	1
80	69	73	55	38	27	1
79	70	71	55	39	27	1
80	70	73	55	39	27	1
79	69	72	55	39	27	1
79	70	71	55	39	26	1
79	70	71	55	39	26	1
77	66	68	52	35	26	1
77	66	69	53	37	25	1
77	66	68	52	35	26	1
78	67	69	51	37	26	1
78	67	69	51	37	26	1
77	67	69	53	36	24	1
75	65	64	56	34	22	1
75	65	64	56	35	23	1
75	64	65	55	34	24	1
75	64	65	55	35	24	1
77	64	65	56	35	24	1
76	64	66	54	35	24	1
87	76	71	39	28	24	1
87	75	71	38	29	24	1
87	75	71	39	29	23	1
86	75	70	38	30	24	1
87	74	69	38	29	23	1
87	75	70	38	29	23	1
88	75	70	38	29	23	1
88	75	71	38	29	24	1
88	75	70	39	29	24	1
86	75	71	38	28	24	1
87	74	71	39	29	24	1
87	75	70	39	29	23	1
86	74	72	44	28	24	1
86	74	72	44	30	24	1
84	73	69	44	29	23	1
85	74	71	44	30	24	1
86	74	72	44	28	24	1
85	74	70	44	29	24	1
84	73	70	44	28	23	1
86	74	71	44	30	24	1
84	73	71	44	30	23	1
84	73	71	44	27	23	1
85	73	71	44	30	23	1
85	74	72	44	28	23	1
85	73	71	44	29	22	1
85	73	70	44	28	23	1
85	73	71	44	30	23	1
83	72	71	44	30	23	1
47	36	29	17	9	8	1
48	36	28	17	10	8	1
50	37	30	17	11	9	1
49	37	29	18	11	9	1
49	36	28	17	10	9	1
51	36	29	17	12	9	1
49	37	28	18	12	10	1
47	36	28	17	11	8	1
52	38	31	18	12	9	1
48	36	28	17	10	7	1
48	36	28	17	10	9	1
49	37	30	17	12	10	1
51	42	37	19	9	8	1
51	41	39	20	10	8	1
52	41	38	19	10	9	1
53	42	39	19	10	7	1
53	42	38	20	10	9	1
52	42	39	19	10	8	1
52	41	36	20	12	11	1
53	42	37	19	12	10	1
52	42	37	19	12	11	1
52	41	34	19	13	9	1
52	41	36	19	12	13	1
52	41	34	19	12	8	1
51	40	36	19	11	10	1
51	40	35	19	11	10	1
58	46	47	22	11	11	1
57	47	47	23	12	10	1
57	48	47	23	12	10	1
57	47	47	22	12	10	1
56	47	47	23	12	10	1
57	47	49	22	10	11	1
57	47	48	23	12	9	1
58	47	47	23	11	10	1
57	47	46	23	12	10	1
57	48	48	23	12	10	1
57	48	48	23	11	10	1
58	46	48	23	11	11	1
57	48	47	23	12	10	1
58	47	48	23	11	11	1
57	48	47	23	12	9	1
57	47	48	23	11	11	1
57	46	48	23	11	10	1
57	48	47	22	11	10	1
58	48	49	23	11	10	1
58	47	48	23	12	10	1
57	47	48	23	12	10	1
57	48	49	23	12	10	1
57	47	48	23	12	9	1
57	48	48	23	12	11	1
57	48	48	23	12	9	1
55	48	48	23	12	10	1
58	47	48	23	11	9	1
56	48	50	23	11	10	1
57	48	49	23	11	10	1
59	48	49	23	11	9	1
56	47	46	23	12	10	1
57	48	49	23	12	10	1
57	47	48	23	11	9	1
57	47	48	23	11	11	1
56	48	49	23	12	11	1
57	48	48	23	11	10	1
58	48	48	23	12	9	1
56	47	49	24	11	9	1
56	48	49	24	11	10	1
57	47	49	23	11	10	1
56	47	47	23	11	10	1
57	46	48	23	11	8	1
59	47	49	23	12	8	1
56	48	48	23	12	9	1
57	47	48	24	11	11	1
57	47	48	24	12	9	1
56	48	48	23	12	10	1
58	48	49	23	12	9	1
56	44	43	19	12	11	1
55	44	42	21	12	11	1
56	45	41	20	12	9	1
56	45	44	20	12	11	1
54	44	42	20	11	10	1
56	45	41	20	13	10	1
56	45	41	20	12	11	1
55	44	41	20	12	9	1
55	45	42	20	12	10	1
56	46	42	20	12	11	1
56	44	42	20	12	11	1
55	46	43	20	12	10	1
54	44	42	20	11	10	1
56	44	43	20	12	11	1
55	44	41	21	12	11	1
57	48	43	18	11	11	1
58	47	44	19	12	9	1
57	47	41	18	11	10	1
57	47	43	19	12	10	1
57	48	42	19	11	10	1
57	46	41	18	11	10	1
57	46	40	18	12	9	1
57	47	44	19	11	10	1
57	47	41	18	10	9	1
57	46	41	18	12	10	1
57	47	42	18	11	10	1
57	47	42	19	11	9	1
57	47	41	18	11	10	1
56	47	42	18	11	10	1
57	46	42	18	11	10	1
58	47	43	19	11	9	1
58	45	44	21	15	10	1
57	47	43	19	12	12	1
58	47	44	20	14	11	1
56	48	41	20	14	11	1
58	46	44	20	15	11	1
57	48	44	19	14	11	1
57	50	43	19	13	11	1
57	48	44	20	14	6	1
59	47	43	20	14	11	1
57	46	43	21	13	10	1
57	50	43	20	14	11	1
58	49	43	20	14	10	1
58	48	44	21	14	13	1
56	48	42	21	13	10	1
56	47	44	19	14	10	1
58	47	44	20	15	11	1
55	46	44	20	12	11	1
59	49	43	20	14	11	1
58	48	43	20	13	10	1
58	48	44	20	13	10	1
58	48	44	21	14	11	1
58	47	44	21	15	12	1
55	48	44	21	13	9	1
59	47	44	20	14	10	1
58	49	44	20	14	13	1
57	48	44	20	13	11	1
58	49	45	20	13	11	1
58	47	44	20	13	11	1
57	48	44	20	12	10	1
58	48	45	20	12	9	1
58	48	44	20	12	10	1
57	47	44	20	12	11	1
57	48	45	20	14	10	1
57	48	44	20	14	10	1
58	48	42	21	13	10	1
57	47	44	21	13	11	1
57	48	44	20	13	11	1
58	48	44	20	13	11	1
57	48	44	20	13	11	1
58	47	44	20	12	11	1
59	48	45	20	12	11	1
58	47	44	20	13	11	1
56	47	44	20	12	10	1
58	47	44	20	12	10	1
58	48	45	20	13	11	1
57	47	45	20	12	11	1
57	48	45	20	12	11	1
57	48	44	20	13	10	1
57	47	44	20	12	11	1
57	47	43	19	12	11	1
58	47	44	20	14	11	1
56	47	44	20	12	11	1
55	47	44	19	12	10	1
57	47	44	20	12	9	1
57	48	43	20	12	11	1
57	47	43	20	12	9	1
57	47	43	20	12	11	1
58	47	43	19	13	11	1
57	48	44	20	13	10	1
57	47	44	20	13	11	1
59	50	42	18	12	10	1
60	51	44	18	11	8	1
61	51	44	18	10	9	1
61	51	49	17	11	8	1
62	53	47	17	12	10	1
60	52	47	19	11	11	1
61	52	48	20	13	8	1
62	54	49	19	12	10	1
60	51	45	18	11	8	1
60	51	44	16	11	8	1
62	50	45	17	9	10	1
62	52	49	19	12	10	1
61	49	46	17	9	9	1
61	51	45	18	10	9	1
60	50	44	18	11	9	1
60	51	45	17	11	9	1
59	50	45	18	10	8	1
62	54	47	19	12	10	1
63	54	49	20	12	11	1
63	53	47	19	12	11	1
64	53	46	19	12	10	1
60	50	45	18	10	9	1
61	51	46	18	10	9	1
61	51	45	18	10	10	1
60	51	44	18	11	10	1
60	51	44	18	9	9	1
63	52	45	19	11	11	1
62	52	46	18	13	10	1
62	53	48	20	12	11	1
63	53	46	18	12	10	1
61	54	47	18	12	9	1
60	51	45	17	10	9	1
61	50	45	18	10	10	1
60	50	47	18	11	10	1
60	51	45	18	11	10	1
61	51	46	18	12	10	1
61	53	47	19	12	11	1
63	54	46	18	12	10	1
61	51	45	19	11	12	1
62	52	46	18	12	9	1
60	49	44	17	9	9	1
62	51	46	18	10	8	1
61	51	46	18	10	9	1
62	52	48	18	11	10	1
60	50	45	18	12	9	1
60	51	45	18	11	9	1
61	51	45	18	11	10	1
61	52	48	19	12	11	1
61	54	48	19	12	10	1
62	53	48	19	13	11	1
61	52	45	18	11	10	1
65	53	53	58	65	52	2
65	53	53	59	65	50	2
63	50	51	44	52	45	2
65	51	53	47	58	49	2
65	49	50	43	50	45	2
64	51	52	46	55	46	2
63	50	52	59	67	48	2
63	50	52	56	64	48	2
63	51	52	60	65	51	2
65	51	52	52	58	47	2
64	52	51	58	60	46	2
64	52	52	58	66	48	2
64	52	52	57	64	49	2
60	45	43	35	41	35	2
60	45	42	35	40	34	2
60	44	41	36	39	35	2
59	45	44	36	39	34	2
60	44	42	36	39	35	2
58	45	42	38	41	34	2
59	45	45	39	43	37	2
60	45	43	39	43	34	2
63	49	50	47	60	48	2
63	50	48	46	59	49	2
62	50	51	46	58	49	2
63	49	50	47	59	49	2
61	44	43	38	43	36	2
61	46	44	38	43	36	2
60	45	43	39	44	35	2
60	47	45	38	41	36	2
61	46	45	38	41	36	2
62	45	44	38	41	34	2
61	46	43	38	40	34	2
61	45	44	37	40	33	2
61	46	44	37	40	35	2
62	46	44	37	43	37	2
61	46	44	37	41	36	2
62	45	44	37	41	35	2
62	46	43	37	40	36	2
70	55	58	51	69	59	2
69	56	57	52	67	58	2
69	55	58	51	68	58	2
69	56	57	52	67	58	2
69	55	58	51	68	58	2
69	56	57	52	67	58	2
69	56	57	52	67	58	2
68	56	56	51	67	58	2
68	56	56	51	67	58	2
69	55	58	50	66	55	2
70	56	58	50	69	54	2
70	56	58	50	69	54	2
69	55	58	50	66	55	2
71	56	58	50	58	48	2
72	57	58	50	59	49	2
71	56	58	50	58	48	2
72	57	58	50	59	49	2
69	55	55	49	53	43	2
69	55	55	49	53	43	2
69	55	55	49	53	43	2
69	55	55	49	53	43	2
68	56	56	50	52	42	2
68	56	56	50	52	42	2
68	55	56	50	54	44	2
68	54	54	50	53	43	2
69	56	58	54	58	45	2
69	56	58	54	58	45	2
69	56	58	54	58	45	2
69	56	58	54	58	45	2
71	57	58	51	57	47	2
72	57	59	51	58	46	2
69	55	55	47	49	40	2
69	55	55	47	49	40	2
46	33	31	13	36	33	2
47	33	30	13	38	33	2
47	34	30	14	40	34	2
47	32	30	11	40	36	2
47	33	31	26	32	31	2
47	33	32	26	33	31	2
75	67	87	92	130	93	3
75	68	84	93	133	95	3
76	68	84	94	133	97	3
75	68	85	90	133	95	3
75	68	86	89	134	95	3
76	69	90	90	137	102	3
78	74	97	97	139	97	3
77	72	90	93	134	93	3
81	72	91	91	135	101	3
79	74	91	94	136	96	3
78	74	97	97	136	93	3
80	72	93	92	137	102	3
86	80	98	94	136	113	3
88	83	98	92	136	118	3
84	80	98	90	136	109	3
