73	62	65	58	80	62	1
73	63	66	89	79	54	1
73	65	62	59	66	46	1
74	60	61	59	66	41	1
74	61	62	68	81	56	1
74	61	64	58	85	62	1
74	61	65	57	81	62	1
74	62	58	53	46	32	1
74	62	60	59	61	41	1
74	62	62	87	81	55	1
74	63	60	58	62	43	1
74	63	61	57	57	39	1
74	64	66	87	82	55	1
75	61	64	58	86	61	1
75	62	62	58	65	43	1
75	63	61	57	64	42	1
75	65	63	58	69	45	1
75	65	66	90	86	58	1
76	63	59	57	57	37	1
76	65	67	88	86	57	1
76	66	68	89	87	58	1
79	68	59	54	52	37	1
65	59	57	84	70	41	2
66	55	51	76	56	29	2
66	55	51	78	58	33	2
66	56	51	76	58	33	2
66	56	51	79	57	32	2
66	56	51	83	58	32	2
66	56	52	85	58	33	2
66	57	53	81	70	40	2
66	57	53	81	71	39	2
66	57	53	81	72	41	2
66	57	53	81	73	39	2
66	58	55	87	66	38	2
66	59	54	87	65	38	2
66	59	56	84	72	43	2
67	55	49	83	57	30	2
67	55	50	87	59	31	2
67	55	51	78	53	29	2
67	55	51	89	60	32	2
67	55	52	83	61	33	2
67	56	51	83	58	32	2
67	56	52	74	54	30	2
67	56	52	79	58	33	2
67	56	54	82	59	31	2
67	58	55	87	63	37	2
67	59	54	86	68	39	2
67	59	54	87	65	37	2
67	59	56	80	65	41	2
68	55	52	85	62	35	2
68	56	50	86	61	33	2
68	56	51	71	48	29	2
68	56	51	71	49	28	2
68	56	51	77	55	32	2
68	56	51	77	59	32	2
68	56	52	72	48	29	2
68	56	54	82	61	34	2
68	56	54	86	59	33	2
68	57	51	71	49	29	2
68	57	52	83	59	33	2
68	57	52	83	61	32	2
68	57	53	76	56	32	2
68	57	53	78	55	31	2
68	57	53	80	56	32	2
68	57	53	82	60	32	2
68	57	53	85	60	32	2
68	57	54	78	63	38	2
68	57	54	84	59	33	2
68	57	54	87	60	33	2
68	57	55	81	60	33	2
68	57	58	84	78	47	2
68	57	58	86	79	47	2
68	58	54	79	63	35	2
68	58	54	79	64	35	2
68	58	55	80	63	37	2
68	58	56	78	67	38	2
68	58	59	84	79	48	2
68	59	54	78	63	36	2
68	59	54	88	65	37	2
68	59	55	79	65	36	2
68	59	55	87	68	37	2
68	59	58	78	71	45	2
68	60	54	89	62	34	2
69	55	50	84	56	32	2
69	55	51	78	58	31	2
69	56	50	79	57	32	2
69	56	52	91	62	32	2
69	57	52	91	61	33	2
69	57	53	80	53	30	2
69	57	53	86	60	32	2
69	57	53	91	62	34	2
69	57	54	74	63	36	2
69	57	54	80	54	29	2
69	57	55	79	63	36	2
69	57	55	79	64	37	2
69	57	55	79	65	40	2
69	57	57	74	71	43	2
69	58	53	84	61	33	2
69	58	53	90	61	33	2
69	58	54	81	63	35	2
69	58	54	82	63	35	2
69	58	54	86	61	34	2
69	58	54	88	58	32	2
69	58	55	82	62	34	2
69	58	55	83	62	34	2
69	58	58	77	67	41	2
69	58	58	78	74	46	2
69	58	60	78	71	45	2
69	59	54	87	60	33	2
69	59	54	89	59	32	2
69	59	55	86	63	37	2
69	59	56	77	66	38	2
69	59	57	76	72	46	2
69	59	58	80	71	44	2
69	59	60	79	73	47	2
70	57	51	91	61	33	2
70	57	52	84	55	28	2
70	57	53	76	61	34	2
70	57	53	78	55	31	2
70	57	53	90	62	34	2
70	57	54	77	60	34	2
70	58	53	93	60	35	2
70	58	54	88	57	32	2
70	58	54	88	59	34	2
70	58	54	89	56	31	2
70	58	58	76	70	43	2
70	59	54	87	58	33	2
70	59	55	87	60	35	2
70	59	55	88	60	33	2
70	59	57	88	67	40	2
70	59	58	89	73	41	2
70	59	61	77	73	46	2
70	60	55	86	69	39	2
70	60	55	89	64	36	2
70	61	60	80	71	41	2
70	62	59	90	73	45	2
71	57	54	75	59	36	2
71	59	56	85	71	43	2
71	59	57	89	73	42	2
71	60	55	88	65	36	2
71	60	55	90	62	35	2
71	60	56	90	69	38	2
71	60	57	91	66	39	2
71	60	57	92	66	37	2
71	60	58	88	73	44	2
71	62	58	89	72	45	2
71	62	61	89	72	42	2
71	63	62	82	67	41	2
71	63	62	82	70	43	2
72	60	58	87	71	42	2
72	61	58	88	71	42	2
72	61	60	80	72	42	2
72	61	62	82	68	41	2
72	62	58	89	70	43	2
72	62	62	82	66	41	2
72	63	62	83	68	41	2
72	64	64	83	72	45	2
73	60	57	92	67	37	2
73	62	63	80	69	41	2
73	63	65	81	71	42	2
73	64	63	81	67	41	2
73	64	65	84	73	46	2
64	54	47	82	48	24	3
65	56	51	87	59	31	3
66	53	49	80	47	25	3
66	53	49	80	48	25	3
66	55	49	91	58	31	3
66	55	50	84	56	31	3
66	56	49	91	58	30	3
66	56	50	96	61	32	3
66	56	50	96	62	33	3
66	56	50	97	61	32	3
66	56	51	93	59	31	3
67	55	48	89	56	30	3
67	55	49	80	47	26	3
67	55	49	83	55	31	3
67	55	49	92	57	31	3
67	55	49	93	60	32	3
67	55	49	93	61	32	3
67	55	50	72	46	26	3
67	55	50	90	58	30	3
67	55	50	91	61	32	3
67	55	50	92	59	31	3
67	55	50	92	60	32	3
67	55	50	94	57	30	3
67	55	50	95	61	33	3
67	55	50	97	61	32	3
67	55	51	72	46	26	3
67	55	51	92	59	33	3
67	55	51	93	59	32	3
67	55	51	93	60	32	3
67	56	49	92	58	30	3
67	56	50	95	59	32	3
67	56	51	87	58	31	3
67	56	51	89	58	30	3
67	56	51	92	60	32	3
67	56	51	94	61	32	3
67	56	52	90	60	32	3
67	56	52	91	58	31	3
68	54	50	93	58	30	3
68	55	49	91	59	32	3
68	55	49	92	57	31	3
68	55	50	90	59	32	3
68	55	50	91	60	31	3
68	55	50	92	59	31	3
68	55	50	93	58	30	3
68	55	51	87	58	31	3
68	55	51	89	58	32	3
68	55	51	92	59	31	3
68	55	51	92	60	30	3
68	55	51	94	62	34	3
68	56	49	72	45	26	3
68	56	50	76	47	27	3
68	56	50	90	59	31	3
68	56	51	75	48	28	3
68	56	51	92	58	31	3
68	57	49	90	58	31	3
68	57	50	92	59	32	3
68	57	51	82	53	29	3
68	57	51	93	60	31	3
68	58	52	85	56	30	3
69	55	50	90	59	30	3
69	56	50	95	61	32	3
69	57	51	82	53	29	3
69	57	52	83	53	29	3
69	57	52	86	54	29	3
69	57	52	86	55	30	3
70	57	52	85	54	30	3
70	58	51	84	52	29	3
70	59	52	84	53	28	3
